strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
lead_stubborn,97192,97193,530,8,7.1,0.2779592827386458,vcD6/deg8/bw7.1/hpQ2
lead_stubborn,29808,29809,931,7,87.4,0.2331676534838964,vcD10/deg7/bw87.4/hpQ1
lead_stubborn,4582,4583,599,8,29.9,0.2028601193675408,vcD6/deg8/bw29.9/hpQ1
lead_stubborn,65610,65611,488,5,42.7,0.3777435584279705,vcD5/deg5/bw42.7/hpQ3
lead_stubborn,83815,83816,782,2,87.4,0.4208942434349683,vcD8/deg2/bw87.4/hpQ4
lead_stubborn,173471,173472,69,3,20.9,0.3156406422303758,vcD1/deg3/bw20.9/hpQ2
lead_stubborn,130657,130658,979,6,42.7,0.3409275648695138,vcD10/deg6/bw42.7/hpQ3
lead_stubborn,93101,93102,153,8,7.1,0.2959114945914544,vcD2/deg8/bw7.1/hpQ2
lead_stubborn,143076,143077,658,3,5.0,0.2375482709814891,vcD7/deg3/bw5.0/hpQ1
lead_stubborn,31906,31907,704,3,125.0,0.4657787213448116,vcD7/deg3/bw125.0/hpQ5
lead_stubborn,218382,218383,37,7,14.6,0.2028601193675408,vcD1/deg7/bw14.6/hpQ1
lead_stubborn,224489,224490,62,2,20.9,0.3196298037016608,vcD1/deg2/bw20.9/hpQ2
lead_stubborn,110114,110115,199,6,7.1,0.28091147618982,vcD2/deg6/bw7.1/hpQ2
lead_stubborn,153926,153927,518,7,125.0,0.4590052735626949,vcD6/deg7/bw125.0/hpQ5
lead_stubborn,164778,164779,764,7,61.0,0.3642632456563252,vcD8/deg7/bw61.0/hpQ3
lead_stubborn,18336,18337,871,3,14.6,0.469568977189866,vcD9/deg3/bw14.6/hpQ5
lead_stubborn,229880,229881,24,3,87.4,0.2269416996374781,vcD1/deg3/bw87.4/hpQ1
lead_stubborn,185882,185883,411,7,87.4,0.2028601193675408,vcD4/deg7/bw87.4/hpQ1
lead_stubborn,83465,83466,782,2,20.9,0.4409284566649496,vcD8/deg2/bw20.9/hpQ5
lead_stubborn,196447,196448,88,4,20.9,0.2114807290736435,vcD1/deg4/bw20.9/hpQ1
lead_stubborn,70443,70444,975,5,20.9,0.3297294244236074,vcD10/deg5/bw20.9/hpQ3
lead_stubborn,117495,117496,267,3,20.9,0.4626922801013836,vcD3/deg3/bw20.9/hpQ5
lead_stubborn,177196,177197,147,5,7.1,0.4855618445578609,vcD2/deg5/bw7.1/hpQ5
lead_stubborn,183923,183924,364,4,125.0,0.4574864654719545,vcD4/deg4/bw125.0/hpQ5
lead_stubborn,69599,69600,463,4,29.9,0.4158727914731683,vcD5/deg4/bw29.9/hpQ4
lead_stubborn,134227,134228,923,7,10.2,0.4304538627565802,vcD10/deg7/bw10.2/hpQ4
lead_stubborn,42390,42391,811,5,14.6,0.3969614753991711,vcD9/deg5/bw14.6/hpQ4
lead_stubborn,193423,193424,178,4,20.9,0.4574864654719545,vcD2/deg4/bw20.9/hpQ5
lead_stubborn,122583,122584,956,3,29.9,0.4277086989642705,vcD10/deg3/bw29.9/hpQ4
lead_stubborn,150048,150049,372,4,5.0,0.3008118292997498,vcD4/deg4/bw5.0/hpQ2
lead_stubborn,218031,218032,37,7,5.0,0.4495856593533723,vcD1/deg7/bw5.0/hpQ5
lead_stubborn,137801,137802,158,5,87.4,0.2959114945914544,vcD2/deg5/bw87.4/hpQ2
lead_stubborn,41182,41183,903,4,7.1,0.2028601193675408,vcD10/deg4/bw7.1/hpQ1
lead_stubborn,86053,86054,120,3,5.0,0.3585232711576509,vcD2/deg3/bw5.0/hpQ3
lead_stubborn,3446,3447,842,2,20.9,0.4071129309119736,vcD9/deg2/bw20.9/hpQ4
lead_stubborn,212260,212261,700,6,10.2,0.3070497535774244,vcD7/deg6/bw10.2/hpQ2
lead_stubborn,79300,79301,528,8,14.6,0.3857676334163057,vcD6/deg8/bw14.6/hpQ4
lead_stubborn,157128,157129,920,3,7.1,0.2901917465581629,vcD10/deg3/bw7.1/hpQ2
lead_stubborn,90861,90862,144,5,87.4,0.3350709844137344,vcD2/deg5/bw87.4/hpQ3
lead_stubborn,73356,73357,898,7,14.6,0.2281547978409189,vcD9/deg7/bw14.6/hpQ1
lead_stubborn,205921,205922,436,8,125.0,0.24260325729568,vcD5/deg8/bw125.0/hpQ1
lead_stubborn,229592,229593,24,3,29.9,0.2779592827386458,vcD1/deg3/bw29.9/hpQ2
lead_stubborn,84145,84146,948,6,7.1,0.4184444837622084,vcD10/deg6/bw7.1/hpQ4
lead_stubborn,89989,89990,396,7,125.0,0.3196298037016608,vcD4/deg7/bw125.0/hpQ2
lead_stubborn,227780,227781,793,6,61.0,0.2269416996374781,vcD8/deg6/bw61.0/hpQ1
lead_stubborn,107298,107299,914,7,10.2,0.3227365905845993,vcD10/deg7/bw10.2/hpQ3
lead_stubborn,160368,160369,685,4,14.6,0.2070972729458678,vcD7/deg4/bw14.6/hpQ1
lead_stubborn,237730,237731,523,3,61.0,0.2689147210983604,vcD6/deg3/bw61.0/hpQ2
lead_stubborn,108957,108958,776,4,125.0,0.3409275648695138,vcD8/deg4/bw125.0/hpQ3
lead_stubborn,242741,242742,387,4,61.0,0.2544637386172081,vcD4/deg4/bw61.0/hpQ1
lead_stubborn,180305,180306,535,5,14.6,0.4911132375299709,vcD6/deg5/bw14.6/hpQ5
lead_stubborn,211209,211210,664,5,10.2,0.4737946714611262,vcD7/deg5/bw10.2/hpQ5
lead_stubborn,111954,111955,569,6,125.0,0.3277016708096898,vcD6/deg6/bw125.0/hpQ3
lead_stubborn,105257,105258,423,3,10.2,0.3409275648695138,vcD5/deg3/bw10.2/hpQ3
lead_stubborn,189220,189221,996,8,10.2,0.2397567210258474,vcD10/deg8/bw10.2/hpQ1
lead_stubborn,33007,33008,223,6,5.0,0.3927810904963459,vcD3/deg6/bw5.0/hpQ4
lead_stubborn,16959,16960,208,7,125.0,0.2892063661005389,vcD2/deg7/bw125.0/hpQ2
lead_stubborn,36546,36547,590,8,29.9,0.4071129309119736,vcD6/deg8/bw29.9/hpQ4
lead_stubborn,47515,47516,277,5,29.9,0.4208942434349683,vcD3/deg5/bw29.9/hpQ4
lead_stubborn,72240,72241,250,8,10.2,0.3883150820571905,vcD3/deg8/bw10.2/hpQ4
lead_stubborn,88966,88967,301,8,125.0,0.3604525200861999,vcD3/deg8/bw125.0/hpQ3
lead_stubborn,177582,177583,147,5,29.9,0.2028601193675408,vcD2/deg5/bw29.9/hpQ1
lead_stubborn,12450,12451,621,7,20.9,0.2182850515748211,vcD7/deg7/bw20.9/hpQ1
lead_stubborn,211049,211050,664,5,5.0,0.3349244931377773,vcD7/deg5/bw5.0/hpQ3
lead_stubborn,66561,66562,424,7,29.9,0.3350709844137344,vcD5/deg7/bw29.9/hpQ3
lead_stubborn,84611,84612,948,6,42.7,0.3985108847427614,vcD10/deg6/bw42.7/hpQ4
lead_stubborn,1674,1675,57,6,42.7,0.2525545317138812,vcD1/deg6/bw42.7/hpQ1
lead_stubborn,63477,63478,328,2,20.9,0.3815618301396259,vcD4/deg2/bw20.9/hpQ4
lead_stubborn,114487,114488,693,6,20.9,0.4229568538429628,vcD7/deg6/bw20.9/hpQ4
lead_stubborn,22889,22890,808,7,87.4,0.3196298037016608,vcD9/deg7/bw87.4/hpQ2
lead_stubborn,235361,235362,812,2,14.6,0.3350709844137344,vcD9/deg2/bw14.6/hpQ3
lead_stubborn,44261,44262,225,6,10.2,0.3350709844137344,vcD3/deg6/bw10.2/hpQ3
lead_stubborn,77911,77912,285,7,125.0,0.3985108847427614,vcD3/deg7/bw125.0/hpQ4
lead_stubborn,117001,117002,267,3,5.0,0.2959114945914544,vcD3/deg3/bw5.0/hpQ2
lead_stubborn,83747,83748,782,2,61.0,0.2114807290736435,vcD8/deg2/bw61.0/hpQ1
lead_stubborn,124520,124521,544,6,29.9,0.2397567210258474,vcD6/deg6/bw29.9/hpQ1
lead_stubborn,237572,237573,523,3,29.9,0.2631399047202775,vcD6/deg3/bw29.9/hpQ2
lead_stubborn,138783,138784,472,7,61.0,0.4277086989642705,vcD5/deg7/bw61.0/hpQ4
lead_stubborn,116954,116955,448,3,125.0,0.3277016708096898,vcD5/deg3/bw125.0/hpQ3
lead_stubborn,146721,146722,829,7,61.0,0.24260325729568,vcD9/deg7/bw61.0/hpQ1
lead_stubborn,239152,239153,96,4,7.1,0.366882515038515,vcD1/deg4/bw7.1/hpQ3
lead_stubborn,5605,5606,29,8,42.7,0.4911132375299709,vcD1/deg8/bw42.7/hpQ5
lead_stubborn,81994,81995,687,2,125.0,0.3751229337419657,vcD7/deg2/bw125.0/hpQ3
lead_stubborn,46880,46881,677,6,87.4,0.2269416996374781,vcD7/deg6/bw87.4/hpQ1
lead_stubborn,14134,14135,618,4,7.1,0.444752781116749,vcD7/deg4/bw7.1/hpQ5
lead_stubborn,15731,15732,855,7,61.0,0.4495856593533723,vcD9/deg7/bw61.0/hpQ5
lead_stubborn,113039,113040,236,3,5.0,0.2501126952506121,vcD3/deg3/bw5.0/hpQ1
lead_stubborn,125298,125299,716,4,10.2,0.3227365905845993,vcD8/deg4/bw10.2/hpQ3
lead_stubborn,24470,24471,957,2,20.9,0.3239323376009491,vcD10/deg2/bw20.9/hpQ3
lead_stubborn,149131,149132,408,6,7.1,0.4495856593533723,vcD4/deg6/bw7.1/hpQ5
lead_stubborn,57160,57161,183,4,7.1,0.3070497535774244,vcD2/deg4/bw7.1/hpQ2
lead_stubborn,47320,47321,277,5,14.6,0.2397567210258474,vcD3/deg5/bw14.6/hpQ1
lead_stubborn,73603,73604,898,7,42.7,0.2627648343443758,vcD9/deg7/bw42.7/hpQ2
lead_stubborn,240168,240169,771,5,7.1,0.2070972729458678,vcD8/deg5/bw7.1/hpQ1
lead_stubborn,188655,188656,517,2,42.7,0.4768512858671266,vcD6/deg2/bw42.7/hpQ5
lead_stubborn,98820,98821,990,3,87.4,0.2397567210258474,vcD10/deg3/bw87.4/hpQ1
lead_stubborn,238677,238678,629,6,42.7,0.3815618301396259,vcD7/deg6/bw42.7/hpQ4
lead_stubborn,117662,117663,267,3,42.7,0.4714045721788255,vcD3/deg3/bw42.7/hpQ5
lead_stubborn,208185,208186,512,4,7.1,0.4461023732799478,vcD6/deg4/bw7.1/hpQ5
lead_stubborn,110941,110942,199,6,125.0,0.2544637386172081,vcD2/deg6/bw125.0/hpQ1
lead_stubborn,203490,203491,601,6,20.9,0.3969614753991711,vcD6/deg6/bw20.9/hpQ4
lead_stubborn,156061,156062,462,8,5.0,0.3350709844137344,vcD5/deg8/bw5.0/hpQ3
lead_stubborn,137035,137036,158,5,5.0,0.3461077870164497,vcD2/deg5/bw5.0/hpQ3
lead_stubborn,44703,44704,225,6,61.0,0.2627648343443758,vcD3/deg6/bw61.0/hpQ2
lead_stubborn,50414,50415,636,4,20.9,0.28091147618982,vcD7/deg4/bw20.9/hpQ2
lead_stubborn,36404,36405,590,8,20.9,0.4995762557070848,vcD6/deg8/bw20.9/hpQ5
lead_stubborn,32815,32816,726,7,87.4,0.4208942434349683,vcD8/deg7/bw87.4/hpQ4
lead_stubborn,62041,62042,742,4,5.0,0.2544637386172081,vcD8/deg4/bw5.0/hpQ1
lead_stubborn,230381,230382,708,6,14.6,0.3128186843462212,vcD8/deg6/bw14.6/hpQ2
lead_stubborn,193933,193934,178,4,125.0,0.4113840234518945,vcD2/deg4/bw125.0/hpQ4
lead_stubborn,236263,236264,861,5,10.2,0.4895135847322587,vcD9/deg5/bw10.2/hpQ5
lead_stubborn,35831,35832,455,7,87.4,0.4495856593533723,vcD5/deg7/bw87.4/hpQ5
lead_stubborn,183292,183293,364,4,10.2,0.2779592827386458,vcD4/deg4/bw10.2/hpQ2
lead_stubborn,109167,109168,170,3,7.1,0.3706046305857265,vcD2/deg3/bw7.1/hpQ3
lead_stubborn,77867,77868,285,7,87.4,0.3706046305857265,vcD3/deg7/bw87.4/hpQ3
lead_stubborn,50912,50913,636,4,125.0,0.2238256630629619,vcD7/deg4/bw125.0/hpQ1
lead_stubborn,211817,211818,664,5,87.4,0.2312345941585266,vcD7/deg5/bw87.4/hpQ1
lead_stubborn,179973,179974,46,2,125.0,0.4831039344913304,vcD1/deg2/bw125.0/hpQ5
lead_stubborn,95436,95437,155,7,20.9,0.469568977189866,vcD2/deg7/bw20.9/hpQ5
lead_stubborn,98202,98203,990,3,10.2,0.405342196225377,vcD10/deg3/bw10.2/hpQ4
lead_stubborn,224823,224824,62,2,87.4,0.4574864654719545,vcD1/deg2/bw87.4/hpQ5
lead_stubborn,26048,26049,469,5,5.0,0.3008118292997498,vcD5/deg5/bw5.0/hpQ2
lead_stubborn,14517,14518,618,4,29.9,0.2312345941585266,vcD7/deg4/bw29.9/hpQ1
lead_stubborn,206210,206211,790,7,10.2,0.3777435584279705,vcD8/deg7/bw10.2/hpQ3
lead_stubborn,2006,2007,953,6,5.0,0.4657787213448116,vcD10/deg6/bw5.0/hpQ5
lead_stubborn,82822,82823,994,4,87.4,0.3494898166749496,vcD10/deg4/bw87.4/hpQ3
lead_stubborn,203740,203741,601,6,61.0,0.3883150820571905,vcD6/deg6/bw61.0/hpQ4
lead_stubborn,159385,159386,624,3,14.6,0.4461023732799478,vcD7/deg3/bw14.6/hpQ5
lead_stubborn,200578,200579,697,7,29.9,0.3642632456563252,vcD7/deg7/bw29.9/hpQ3
lead_stubborn,166721,166722,126,6,61.0,0.24260325729568,vcD2/deg6/bw61.0/hpQ1
lead_stubborn,145171,145172,315,7,7.1,0.3156406422303758,vcD4/deg7/bw7.1/hpQ2
lead_stubborn,69822,69823,463,4,87.4,0.3494898166749496,vcD5/deg4/bw87.4/hpQ3
lead_stubborn,170675,170676,780,3,42.7,0.3027820674966874,vcD8/deg3/bw42.7/hpQ2
lead_stubborn,234011,234012,138,8,5.0,0.3985108847427614,vcD2/deg8/bw5.0/hpQ4
lead_stubborn,52211,52212,404,8,10.2,0.3985108847427614,vcD4/deg8/bw10.2/hpQ4
lead_stubborn,243372,243373,485,6,14.6,0.2631399047202775,vcD5/deg6/bw14.6/hpQ2
lead_stubborn,103432,103433,429,4,20.9,0.2594311744995365,vcD5/deg4/bw20.9/hpQ1
lead_stubborn,229760,229761,24,3,61.0,0.3070497535774244,vcD1/deg3/bw61.0/hpQ2
lead_stubborn,97809,97810,530,8,87.4,0.4737946714611262,vcD6/deg8/bw87.4/hpQ5
lead_stubborn,120814,120815,86,2,87.4,0.28091147618982,vcD1/deg2/bw87.4/hpQ2
lead_stubborn,214835,214836,264,6,87.4,0.3461077870164497,vcD3/deg6/bw87.4/hpQ3
lead_stubborn,188550,188551,517,2,29.9,0.2182850515748211,vcD6/deg2/bw29.9/hpQ1
lead_stubborn,194367,194368,491,6,14.6,0.3706046305857265,vcD5/deg6/bw14.6/hpQ3
lead_stubborn,48267,48268,41,7,10.2,0.3706046305857265,vcD1/deg7/bw10.2/hpQ3
lead_stubborn,42456,42457,811,5,20.9,0.2281547978409189,vcD9/deg5/bw20.9/hpQ1
lead_stubborn,158471,158472,875,3,20.9,0.3156406422303758,vcD9/deg3/bw20.9/hpQ2
lead_stubborn,174936,174937,800,5,125.0,0.469568977189866,vcD8/deg5/bw125.0/hpQ5
lead_stubborn,53898,53899,245,5,87.4,0.3227365905845993,vcD3/deg5/bw87.4/hpQ3
lead_stubborn,116184,116185,448,3,7.1,0.4024582743628092,vcD5/deg3/bw7.1/hpQ4
lead_stubborn,193699,193700,178,4,42.7,0.4158727914731683,vcD2/deg4/bw42.7/hpQ4
lead_stubborn,190977,190978,187,2,125.0,0.3815618301396259,vcD2/deg2/bw125.0/hpQ4
lead_stubborn,231328,231329,101,4,14.6,0.2901917465581629,vcD1/deg4/bw14.6/hpQ2
lead_stubborn,151810,151811,346,7,87.4,0.3777435584279705,vcD4/deg7/bw87.4/hpQ3
lead_stubborn,202580,202581,833,2,29.9,0.2269416996374781,vcD9/deg2/bw29.9/hpQ1
lead_stubborn,51037,51038,984,8,5.0,0.3509947337216052,vcD10/deg8/bw5.0/hpQ3
lead_stubborn,64618,64619,587,3,42.7,0.4954733651280948,vcD6/deg3/bw42.7/hpQ5
lead_stubborn,190787,190788,187,2,61.0,0.4229568538429628,vcD2/deg2/bw61.0/hpQ4
lead_stubborn,20964,20965,865,7,125.0,0.3439678088500045,vcD9/deg7/bw125.0/hpQ3
lead_stubborn,78666,78667,594,4,42.7,0.3604525200861999,vcD6/deg4/bw42.7/hpQ3
lead_stubborn,149978,149979,408,6,125.0,0.3642632456563252,vcD4/deg6/bw125.0/hpQ3
lead_stubborn,195802,195803,580,6,87.4,0.405342196225377,vcD6/deg6/bw87.4/hpQ4
lead_stubborn,242372,242373,387,4,14.6,0.2631399047202775,vcD4/deg4/bw14.6/hpQ2
lead_stubborn,121976,121977,338,3,125.0,0.2375482709814891,vcD4/deg3/bw125.0/hpQ1
lead_stubborn,54242,54243,749,5,10.2,0.3733963553970497,vcD8/deg5/bw10.2/hpQ3
lead_stubborn,242563,242564,387,4,29.9,0.4895135847322587,vcD4/deg4/bw29.9/hpQ5
lead_stubborn,183180,183181,364,4,7.1,0.2269416996374781,vcD4/deg4/bw7.1/hpQ1
lead_stubborn,189986,189987,996,8,125.0,0.3108669576156866,vcD10/deg8/bw125.0/hpQ2
lead_stubborn,196548,196549,88,4,29.9,0.3008118292997498,vcD1/deg4/bw29.9/hpQ2
lead_stubborn,204374,204375,632,3,14.6,0.2525545317138812,vcD7/deg3/bw14.6/hpQ1
lead_stubborn,181174,181175,736,4,7.1,0.2525545317138812,vcD8/deg4/bw7.1/hpQ1
lead_stubborn,153239,153240,518,7,10.2,0.2501126952506121,vcD6/deg7/bw10.2/hpQ1
lead_stubborn,128244,128245,32,6,10.2,0.2747520561924723,vcD1/deg6/bw10.2/hpQ2
lead_stubborn,197149,197150,482,5,7.1,0.3349244931377773,vcD5/deg5/bw7.1/hpQ3
lead_stubborn,48819,48820,41,7,87.4,0.2461140406262255,vcD1/deg7/bw87.4/hpQ1
lead_stubborn,129996,129997,73,8,125.0,0.4855618445578609,vcD1/deg8/bw125.0/hpQ5
lead_stubborn,103197,103198,429,4,7.1,0.21729239263723,vcD5/deg4/bw7.1/hpQ1
lead_stubborn,22063,22064,808,7,5.0,0.4895135847322587,vcD9/deg7/bw5.0/hpQ5
lead_stubborn,57527,57528,183,4,29.9,0.4304538627565802,vcD2/deg4/bw29.9/hpQ4
lead_stubborn,198216,198217,682,2,10.2,0.4372556438030128,vcD7/deg2/bw10.2/hpQ4
lead_stubborn,185790,185791,411,7,61.0,0.3969614753991711,vcD4/deg7/bw61.0/hpQ4
lead_stubborn,30532,30533,336,6,29.9,0.2594311744995365,vcD4/deg6/bw29.9/hpQ1
lead_stubborn,204101,204102,632,3,7.1,0.2959114945914544,vcD7/deg3/bw7.1/hpQ2
lead_stubborn,68963,68964,399,7,125.0,0.4895135847322587,vcD4/deg7/bw125.0/hpQ5
lead_stubborn,213030,213031,81,6,5.0,0.2689147210983604,vcD1/deg6/bw5.0/hpQ2
lead_stubborn,158602,158603,875,3,42.7,0.405342196225377,vcD9/deg3/bw42.7/hpQ4
lead_stubborn,44479,44480,225,6,20.9,0.2816906079992455,vcD3/deg6/bw20.9/hpQ2
lead_stubborn,216843,216844,825,5,87.4,0.3297294244236074,vcD9/deg5/bw87.4/hpQ3
lead_stubborn,100890,100891,720,4,87.4,0.3969614753991711,vcD8/deg4/bw87.4/hpQ4
lead_stubborn,219559,219560,496,3,29.9,0.2892063661005389,vcD5/deg3/bw29.9/hpQ2
lead_stubborn,230010,230011,708,6,5.0,0.3777435584279705,vcD8/deg6/bw5.0/hpQ3
lead_stubborn,220172,220173,785,3,7.1,0.2631399047202775,vcD8/deg3/bw7.1/hpQ2
lead_stubborn,133958,133959,851,6,125.0,0.2977847312437251,vcD9/deg6/bw125.0/hpQ2
lead_stubborn,160838,160839,685,4,87.4,0.4790241755215713,vcD7/deg4/bw87.4/hpQ5
lead_stubborn,182435,182436,374,7,20.9,0.3461077870164497,vcD4/deg7/bw20.9/hpQ3
lead_stubborn,179185,179186,46,2,7.1,0.4461023732799478,vcD1/deg2/bw7.1/hpQ5
lead_stubborn,37538,37539,552,7,29.9,0.4790241755215713,vcD6/deg7/bw29.9/hpQ5
lead_stubborn,120466,120467,86,2,20.9,0.3604525200861999,vcD1/deg2/bw20.9/hpQ3
lead_stubborn,215843,215844,332,6,87.4,0.3297294244236074,vcD4/deg6/bw87.4/hpQ3
lead_stubborn,86372,86373,120,3,14.6,0.2631399047202775,vcD2/deg3/bw14.6/hpQ2
lead_stubborn,181708,181709,736,4,61.0,0.2331676534838964,vcD8/deg4/bw61.0/hpQ1
lead_stubborn,119177,119178,766,7,7.1,0.3815618301396259,vcD8/deg7/bw7.1/hpQ4
lead_stubborn,36822,36823,590,8,87.4,0.3494898166749496,vcD6/deg8/bw87.4/hpQ3
lead_stubborn,100403,100404,720,4,20.9,0.2627648343443758,vcD8/deg4/bw20.9/hpQ2
lead_stubborn,49263,49264,26,4,10.2,0.4895135847322587,vcD1/deg4/bw10.2/hpQ5
lead_stubborn,106060,106061,869,3,5.0,0.3070497535774244,vcD9/deg3/bw5.0/hpQ2
lead_stubborn,218519,218520,37,7,29.9,0.2461140406262255,vcD1/deg7/bw29.9/hpQ1
lead_stubborn,167495,167496,75,4,20.9,0.4626922801013836,vcD1/deg4/bw20.9/hpQ5
lead_stubborn,243274,243275,485,6,10.2,0.2525545317138812,vcD5/deg6/bw10.2/hpQ1
lead_stubborn,149644,149645,408,6,42.7,0.2747520561924723,vcD4/deg6/bw42.7/hpQ2
lead_stubborn,190389,190390,187,2,14.6,0.3196298037016608,vcD2/deg2/bw14.6/hpQ2
lead_stubborn,231228,231229,101,4,10.2,0.2901917465581629,vcD1/deg4/bw10.2/hpQ2
lead_stubborn,204768,204769,632,3,61.0,0.2070972729458678,vcD7/deg3/bw61.0/hpQ1
lead_stubborn,136137,136138,344,2,7.1,0.3509947337216052,vcD4/deg2/bw7.1/hpQ3
lead_stubborn,85888,85889,945,7,87.4,0.2129379249701362,vcD10/deg7/bw87.4/hpQ1
lead_stubborn,82419,82420,994,4,20.9,0.2461140406262255,vcD10/deg4/bw20.9/hpQ1
lead_stubborn,45703,45704,892,5,61.0,0.2627648343443758,vcD9/deg5/bw61.0/hpQ2
lead_stubborn,177394,177395,147,5,14.6,0.3751229337419657,vcD2/deg5/bw14.6/hpQ3
lead_stubborn,91157,91158,662,4,7.1,0.3409275648695138,vcD7/deg4/bw7.1/hpQ3
lead_stubborn,162247,162248,168,7,10.2,0.2114807290736435,vcD2/deg7/bw10.2/hpQ1
lead_stubborn,225241,225242,965,5,10.2,0.2544637386172081,vcD10/deg5/bw10.2/hpQ1
lead_stubborn,2953,2954,953,6,125.0,0.3585232711576509,vcD10/deg6/bw125.0/hpQ3
lead_stubborn,249919,249920,649,5,125.0,0.2461140406262255,vcD7/deg5/bw125.0/hpQ1
lead_stubborn,243709,243710,485,6,61.0,0.4737946714611262,vcD5/deg6/bw61.0/hpQ5
lead_stubborn,26929,26930,469,5,125.0,0.2039812783100412,vcD5/deg5/bw125.0/hpQ1
lead_stubborn,4711,4712,599,8,61.0,0.3985108847427614,vcD6/deg8/bw61.0/hpQ4
lead_stubborn,212335,212336,700,6,14.6,0.3461077870164497,vcD7/deg6/bw14.6/hpQ3
lead_stubborn,205270,205271,436,8,10.2,0.3239323376009491,vcD5/deg8/bw10.2/hpQ3
lead_stubborn,137299,137300,158,5,10.2,0.4158727914731683,vcD2/deg5/bw10.2/hpQ4
lead_stubborn,215675,215676,332,6,42.7,0.3027820674966874,vcD4/deg6/bw42.7/hpQ2
lead_stubborn,100573,100574,720,4,29.9,0.4831039344913304,vcD8/deg4/bw29.9/hpQ5
lead_stubborn,49998,49999,26,4,125.0,0.3227365905845993,vcD1/deg4/bw125.0/hpQ3
lead_stubborn,132215,132216,206,4,10.2,0.4208942434349683,vcD2/deg4/bw10.2/hpQ4
lead_stubborn,152236,152237,909,5,10.2,0.469568977189866,vcD10/deg5/bw10.2/hpQ5
lead_stubborn,48512,48513,41,7,29.9,0.2238256630629619,vcD1/deg7/bw29.9/hpQ1
lead_stubborn,33145,33146,223,6,7.1,0.4184444837622084,vcD3/deg6/bw7.1/hpQ4
lead_stubborn,51729,51730,984,8,61.0,0.2039812783100412,vcD10/deg8/bw61.0/hpQ1
lead_stubborn,9734,9735,963,5,61.0,0.444752781116749,vcD10/deg5/bw61.0/hpQ5
lead_stubborn,144148,144149,723,2,7.1,0.3008118292997498,vcD8/deg2/bw7.1/hpQ2
lead_stubborn,178075,178076,508,7,5.0,0.3027820674966874,vcD5/deg7/bw5.0/hpQ2
lead_stubborn,12838,12839,621,7,87.4,0.4790241755215713,vcD7/deg7/bw87.4/hpQ5
lead_stubborn,101954,101955,887,5,125.0,0.3277016708096898,vcD9/deg5/bw125.0/hpQ3
lead_stubborn,201637,201638,418,6,42.7,0.3509947337216052,vcD5/deg6/bw42.7/hpQ3
lead_stubborn,135578,135579,242,7,29.9,0.3642632456563252,vcD3/deg7/bw29.9/hpQ3
lead_stubborn,98057,98058,990,3,5.0,0.3409275648695138,vcD10/deg3/bw5.0/hpQ3
lead_stubborn,41531,41532,903,4,29.9,0.4495856593533723,vcD10/deg4/bw29.9/hpQ5
lead_stubborn,165481,165482,713,5,20.9,0.3128186843462212,vcD8/deg5/bw20.9/hpQ2
lead_stubborn,52117,52118,404,8,7.1,0.2312345941585266,vcD4/deg8/bw7.1/hpQ1
lead_stubborn,137477,137478,158,5,20.9,0.3815618301396259,vcD2/deg5/bw20.9/hpQ4
lead_stubborn,224182,224183,62,2,7.1,0.2028601193675408,vcD1/deg2/bw7.1/hpQ1
lead_stubborn,170214,170215,780,3,10.2,0.28091147618982,vcD8/deg3/bw10.2/hpQ2
lead_stubborn,3151,3152,842,2,7.1,0.3898718220747056,vcD9/deg2/bw7.1/hpQ4
lead_stubborn,66892,66893,424,7,87.4,0.2779592827386458,vcD5/deg7/bw87.4/hpQ2
lead_stubborn,74468,74469,351,4,20.9,0.2070972729458678,vcD4/deg4/bw20.9/hpQ1
lead_stubborn,173742,173743,69,3,61.0,0.3733963553970497,vcD1/deg3/bw61.0/hpQ3
lead_stubborn,50350,50351,636,4,14.6,0.2182850515748211,vcD7/deg4/bw14.6/hpQ1
lead_stubborn,65246,65247,488,5,10.2,0.4071129309119736,vcD5/deg5/bw10.2/hpQ4
lead_stubborn,51523,51524,984,8,29.9,0.4574864654719545,vcD10/deg8/bw29.9/hpQ5
lead_stubborn,158539,158540,875,3,29.9,0.2501126952506121,vcD9/deg3/bw29.9/hpQ1
lead_stubborn,196898,196899,88,4,87.4,0.3227365905845993,vcD1/deg4/bw87.4/hpQ3
lead_stubborn,167787,167788,75,4,61.0,0.4229568538429628,vcD1/deg4/bw61.0/hpQ4
lead_stubborn,59549,59550,203,3,29.9,0.3349244931377773,vcD2/deg3/bw29.9/hpQ3
lead_stubborn,232029,232030,116,3,5.0,0.2039812783100412,vcD1/deg3/bw5.0/hpQ1
lead_stubborn,101521,101522,887,5,29.9,0.24260325729568,vcD9/deg5/bw29.9/hpQ1
lead_stubborn,214141,214142,264,6,7.1,0.2544637386172081,vcD3/deg6/bw7.1/hpQ1
lead_stubborn,25244,25245,133,3,10.2,0.2747520561924723,vcD2/deg3/bw10.2/hpQ2
lead_stubborn,163093,163094,851,5,5.0,0.2857700497959219,vcD9/deg5/bw5.0/hpQ2
lead_stubborn,229304,229305,24,3,14.6,0.4995762557070848,vcD1/deg3/bw14.6/hpQ5
lead_stubborn,99438,99439,111,7,20.9,0.4790241755215713,vcD1/deg7/bw20.9/hpQ5
